refund_request_id,payment_id,merchant_id,order_id,currency,captured_amount_paise,amount_refunded_paise,active_reservation_amount_paise,refundable_balance_paise,payment_status,payment_exists,merchant_matches,currency_matches,snapshot_as_of,source
v2_rr_0008812,v2_pay_0008812,v2_benchmark_merchant,ord_0029950,INR,3666000,0,0,3666000,captured,True,True,True,2011-07-09T15:24:02.372941777Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008813,v2_pay_0008813,v2_benchmark_merchant,ord_0029210,INR,5296700,0,0,5296700,captured,True,True,True,2011-07-09T16:32:42.417661939Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008814,v2_pay_0008814,v2_benchmark_merchant,ord_0029434,INR,2144000,636903,0,1507097,captured,True,True,True,2011-07-09T16:57:15.907680801Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008815,v2_pay_0008815,v2_benchmark_merchant,ord_0029736,INR,2435300,0,0,2435300,captured,True,True,True,2011-07-09T17:48:30.108046800Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008816,v2_pay_0008816,v2_benchmark_merchant,ord_0029539,INR,2176500,0,0,2176500,captured,True,True,True,2011-07-09T17:53:45.626960356Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008817,v2_pay_0008817,v2_benchmark_merchant,ord_0028916,INR,2234800,597850,0,1636950,captured,True,True,True,2011-07-09T18:13:21.208730833Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008818,v2_pay_0008818,v2_benchmark_merchant,ord_0029445,INR,3019000,1019676,0,1999324,captured,True,True,True,2011-07-09T18:48:56.913377766Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008819,v2_pay_0008819,v2_benchmark_merchant,ord_0029180,INR,3252600,0,0,3252600,captured,True,True,True,2011-07-09T18:57:58.328745520Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008820,v2_pay_0008820,v2_benchmark_merchant,ord_0029811,INR,4606600,921764,0,3684836,captured,True,True,True,2011-07-09T20:00:00.109986576Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008821,v2_pay_0008821,v2_benchmark_merchant,ord_0029491,INR,2213800,0,0,2213800,captured,True,True,True,2011-07-09T20:16:15.292847152Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008822,v2_pay_0008822,v2_benchmark_merchant,ord_0029332,INR,1006700,0,0,1006700,captured,True,True,True,2011-07-09T21:17:38.441377660Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008823,v2_pay_0008823,v2_benchmark_merchant,ord_0028948,INR,1192900,0,0,1192900,captured,True,True,True,2011-07-09T22:50:59.209772146Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008824,v2_pay_0008824,v2_benchmark_merchant,ord_0028964,INR,1593400,0,0,1593400,captured,True,True,True,2011-07-09T23:23:21.250653530Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008825,v2_pay_0008825,v2_benchmark_merchant,ord_0029536,INR,6666800,0,0,6666800,captured,True,True,True,2011-07-09T23:55:15.642902384Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008826,v2_pay_0008826,v2_benchmark_merchant,ord_0029628,INR,4741800,0,0,4741800,captured,True,True,True,2011-07-10T02:25:27.249113800Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008827,v2_pay_0008827,v2_benchmark_merchant,ord_0029135,INR,1186000,0,0,1186000,captured,True,True,True,2011-07-10T03:15:13.911681592Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008828,v2_pay_0008828,v2_benchmark_merchant,ord_0029151,INR,1254600,0,0,1254600,captured,True,True,True,2011-07-10T11:43:22.420769086Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008829,v2_pay_0008829,v2_benchmark_merchant,ord_0029666,INR,3246600,0,0,3246600,captured,True,True,True,2011-07-10T12:26:30.387913084Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008830,v2_pay_0008830,v2_benchmark_merchant,ord_0028989,INR,2990400,0,0,2990400,captured,True,True,True,2011-07-10T14:36:00.861002750Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008831,v2_pay_0008831,v2_benchmark_merchant,ord_0029612,INR,3957000,0,0,3957000,captured,True,True,True,2011-07-10T15:32:30.115255419Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008832,v2_pay_0008832,v2_benchmark_merchant,ord_0029092,INR,3232800,0,0,3232800,captured,True,True,True,2011-07-10T15:57:21.601387292Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008833,v2_pay_0008833,v2_benchmark_merchant,ord_0029611,INR,2822300,766727,0,2055573,captured,True,True,True,2011-07-10T16:18:18.393837075Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008834,v2_pay_0008834,v2_benchmark_merchant,ord_0029537,INR,1112600,0,0,1112600,captured,True,True,True,2011-07-10T17:15:45.541692117Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008835,v2_pay_0008835,v2_benchmark_merchant,ord_0029543,INR,4327000,0,0,4327000,captured,True,True,True,2011-07-10T17:59:55.791971826Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008836,v2_pay_0008836,v2_benchmark_merchant,ord_0029514,INR,4601300,0,0,4601300,captured,True,True,True,2011-07-10T19:07:00.603282195Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008837,v2_pay_0008837,v2_benchmark_merchant,ord_0029701,INR,7563600,2249894,0,5313706,captured,True,True,True,2011-07-11T00:33:07.585634684Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008838,v2_pay_0008838,v2_benchmark_merchant,ord_0029126,INR,2458200,208615,0,2249585,captured,True,True,True,2011-07-11T02:16:02.658471644Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008839,v2_pay_0008839,v2_benchmark_merchant,ord_0029152,INR,1145000,0,0,1145000,captured,True,True,True,2011-07-11T02:49:02.271247413Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008840,v2_pay_0008840,v2_benchmark_merchant,ord_0029345,INR,3358700,0,0,3358700,captured,True,True,True,2011-07-11T03:18:42.025019250Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008841,v2_pay_0008841,v2_benchmark_merchant,ord_0029730,INR,4397400,0,0,4397400,captured,True,True,True,2011-07-11T06:08:10.258293444Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008842,v2_pay_0008842,v2_benchmark_merchant,ord_0029283,INR,737800,0,0,737800,captured,True,True,True,2011-07-11T06:38:05.800814174Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008843,v2_pay_0008843,v2_benchmark_merchant,ord_0029728,INR,4109000,0,0,4109000,captured,True,True,True,2011-07-11T08:38:11.698599782Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008844,v2_pay_0008844,v2_benchmark_merchant,ord_0029605,INR,36686400,0,0,36686400,captured,True,True,True,2011-07-11T10:47:00.247889995Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008845,v2_pay_0008845,v2_benchmark_merchant,ord_0029500,INR,8493600,0,0,8493600,captured,True,True,True,2011-07-11T11:44:38.976171244Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008846,v2_pay_0008846,v2_benchmark_merchant,ord_0028913,INR,2138000,0,0,2138000,captured,True,True,True,2011-07-11T12:29:40.243012868Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008847,v2_pay_0008847,v2_benchmark_merchant,ord_0029258,INR,3298400,659778,0,2638622,captured,True,True,True,2011-07-11T14:46:11.110253736Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008848,v2_pay_0008848,v2_benchmark_merchant,ord_0029544,INR,3392600,0,0,3392600,captured,True,True,True,2011-07-11T19:28:14.347182190Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008849,v2_pay_0008849,v2_benchmark_merchant,ord_0028811,INR,508800,0,0,508800,captured,True,True,True,2011-07-11T21:16:16.675721361Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008850,v2_pay_0008850,v2_benchmark_merchant,ord_0029968,INR,28251000,0,0,28251000,captured,True,True,True,2011-07-11T21:34:45.547359421Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008851,v2_pay_0008851,v2_benchmark_merchant,ord_0029489,INR,4651800,0,0,4651800,captured,True,True,True,2011-07-11T23:28:27.858164413Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008852,v2_pay_0008852,v2_benchmark_merchant,ord_0029149,INR,2499500,0,0,2499500,captured,True,True,True,2011-07-12T02:18:31.093148308Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008853,v2_pay_0008853,v2_benchmark_merchant,ord_0029053,INR,2359400,0,0,2359400,captured,True,True,True,2011-07-12T02:30:12.400446650Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008854,v2_pay_0008854,v2_benchmark_merchant,ord_0029567,INR,3336500,775981,0,2560519,captured,True,True,True,2011-07-12T03:25:40.861852026Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008855,v2_pay_0008855,v2_benchmark_merchant,ord_0028991,INR,469500,151053,0,318447,captured,True,True,True,2011-07-12T03:52:44.523633184Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008856,v2_pay_0008856,v2_benchmark_merchant,ord_0029960,INR,10566200,0,0,10566200,captured,True,True,True,2011-07-12T06:42:51.086446546Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008857,v2_pay_0008857,v2_benchmark_merchant,ord_0029131,INR,5803400,0,0,5803400,captured,True,True,True,2011-07-12T09:43:32.329345178Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008858,v2_pay_0008858,v2_benchmark_merchant,ord_0029475,INR,632500,0,0,632500,captured,True,True,True,2011-07-12T10:12:52.901430559Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008859,v2_pay_0008859,v2_benchmark_merchant,ord_0029810,INR,2060700,352710,0,1707990,captured,True,True,True,2011-07-12T11:21:45.799790924Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008860,v2_pay_0008860,v2_benchmark_merchant,ord_0029603,INR,9600800,0,0,9600800,captured,True,True,True,2011-07-12T16:04:24.859291422Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008861,v2_pay_0008861,v2_benchmark_merchant,ord_0029406,INR,7200300,1413998,0,5786302,captured,True,True,True,2011-07-12T19:27:37.343902Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008862,v2_pay_0008862,v2_benchmark_merchant,ord_0029296,INR,17608500,0,0,17608500,captured,True,True,True,2011-07-12T21:41:47.080687466Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008863,v2_pay_0008863,v2_benchmark_merchant,ord_0029791,INR,765500,0,0,765500,captured,True,True,True,2011-07-12T22:04:54.009265382Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008864,v2_pay_0008864,v2_benchmark_merchant,ord_0029235,INR,1857800,0,0,1857800,captured,True,True,True,2011-07-13T00:54:45.877723069Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008865,v2_pay_0008865,v2_benchmark_merchant,ord_0029266,INR,699000,0,0,699000,captured,True,True,True,2011-07-13T01:04:03.114549920Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008866,v2_pay_0008866,v2_benchmark_merchant,ord_0029763,INR,82500,0,0,82500,captured,True,True,True,2011-07-13T01:46:01.671045016Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008867,v2_pay_0008867,v2_benchmark_merchant,ord_0029425,INR,1814500,0,0,1814500,captured,True,True,True,2011-07-13T02:06:40.813455504Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008868,v2_pay_0008868,v2_benchmark_merchant,ord_0028864,INR,3064600,0,0,3064600,captured,True,True,True,2011-07-13T03:03:00.034426854Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008869,v2_pay_0008869,v2_benchmark_merchant,ord_0029467,INR,609000,0,0,609000,captured,True,True,True,2011-07-13T04:53:22.493031864Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008870,v2_pay_0008870,v2_benchmark_merchant,ord_0029328,INR,297000,0,0,297000,captured,True,True,True,2011-07-13T06:18:41.777419294Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008871,v2_pay_0008871,v2_benchmark_merchant,ord_0029182,INR,818400,0,0,818400,captured,True,True,True,2011-07-13T07:50:03.855095535Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008872,v2_pay_0008872,v2_benchmark_merchant,ord_0029588,INR,4814500,397562,0,4416938,captured,True,True,True,2011-07-13T07:56:34.454674030Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008873,v2_pay_0008873,v2_benchmark_merchant,ord_0029470,INR,7657900,0,0,7657900,captured,True,True,True,2011-07-13T08:01:47.869811814Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008874,v2_pay_0008874,v2_benchmark_merchant,ord_0029533,INR,1628200,0,0,1628200,captured,True,True,True,2011-07-13T08:10:42.518476281Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008875,v2_pay_0008875,v2_benchmark_merchant,ord_0029216,INR,4546000,0,0,4546000,captured,True,True,True,2011-07-13T08:21:54.544436608Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008876,v2_pay_0008876,v2_benchmark_merchant,ord_0029631,INR,1454800,0,0,1454800,captured,True,True,True,2011-07-13T09:30:08.349431966Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008877,v2_pay_0008877,v2_benchmark_merchant,ord_0029702,INR,29623300,7740745,0,21882555,captured,True,True,True,2011-07-13T13:01:52.325158966Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008878,v2_pay_0008878,v2_benchmark_merchant,ord_0029454,INR,3075000,0,0,3075000,captured,True,True,True,2011-07-13T13:04:32.648619460Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008879,v2_pay_0008879,v2_benchmark_merchant,ord_0029138,INR,3735000,0,0,3735000,captured,True,True,True,2011-07-13T13:39:18.884904331Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008880,v2_pay_0008880,v2_benchmark_merchant,ord_0029286,INR,2573000,203134,0,2369866,captured,True,True,True,2011-07-13T15:04:38.854145506Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008881,v2_pay_0008881,v2_benchmark_merchant,ord_0029947,INR,3804500,0,0,3804500,captured,True,True,True,2011-07-13T16:41:09.755025583Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008882,v2_pay_0008882,v2_benchmark_merchant,ord_0029432,INR,2287000,379364,0,1907636,captured,True,True,True,2011-07-13T17:23:40.043446732Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008883,v2_pay_0008883,v2_benchmark_merchant,ord_0029546,INR,4536900,1461864,0,3075036,captured,True,True,True,2011-07-13T20:03:12.034658388Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008884,v2_pay_0008884,v2_benchmark_merchant,ord_0029902,INR,199200,0,0,199200,captured,True,True,True,2011-07-13T23:06:26.655684447Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008885,v2_pay_0008885,v2_benchmark_merchant,ord_0029512,INR,2001500,0,0,2001500,captured,True,True,True,2011-07-13T23:37:40.811177725Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008886,v2_pay_0008886,v2_benchmark_merchant,ord_0029369,INR,79500,0,0,79500,captured,True,True,True,2011-07-14T00:17:48.145093660Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008887,v2_pay_0008887,v2_benchmark_merchant,ord_0029932,INR,2248400,0,0,2248400,captured,True,True,True,2011-07-14T03:05:58.441802882Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008888,v2_pay_0008888,v2_benchmark_merchant,ord_0029212,INR,5894400,0,0,5894400,captured,True,True,True,2011-07-14T03:06:25.477744359Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008889,v2_pay_0008889,v2_benchmark_merchant,ord_0029360,INR,4038100,0,0,4038100,captured,True,True,True,2011-07-14T03:13:58.709728218Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008890,v2_pay_0008890,v2_benchmark_merchant,ord_0029648,INR,2372000,140889,0,2231111,captured,True,True,True,2011-07-14T08:51:54.738562749Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008891,v2_pay_0008891,v2_benchmark_merchant,ord_0029653,INR,1457500,0,0,1457500,captured,True,True,True,2011-07-14T09:20:01.009545145Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008892,v2_pay_0008892,v2_benchmark_merchant,ord_0029311,INR,6339600,0,0,6339600,captured,True,True,True,2011-07-14T11:38:43.551063114Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008893,v2_pay_0008893,v2_benchmark_merchant,ord_0029166,INR,6927800,0,0,6927800,captured,True,True,True,2011-07-14T12:23:56.329844960Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008894,v2_pay_0008894,v2_benchmark_merchant,ord_0029698,INR,240800,0,0,240800,captured,True,True,True,2011-07-14T17:45:49.323239820Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008895,v2_pay_0008895,v2_benchmark_merchant,ord_0029575,INR,2617300,205138,0,2412162,captured,True,True,True,2011-07-14T19:49:15.377373160Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008896,v2_pay_0008896,v2_benchmark_merchant,ord_0030115,INR,23826800,4297747,0,19529053,captured,True,True,True,2011-07-14T19:49:34.752992982Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008897,v2_pay_0008897,v2_benchmark_merchant,ord_0030042,INR,2051000,0,0,2051000,captured,True,True,True,2011-07-14T23:48:51.800660007Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008898,v2_pay_0008898,v2_benchmark_merchant,ord_0029351,INR,186000,0,0,186000,captured,True,True,True,2011-07-15T04:01:06.879014014Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008899,v2_pay_0008899,v2_benchmark_merchant,ord_0029952,INR,3019000,0,0,3019000,captured,True,True,True,2011-07-15T04:07:01.314467148Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008900,v2_pay_0008900,v2_benchmark_merchant,ord_0030135,INR,1157200,0,0,1157200,captured,True,True,True,2011-07-15T08:34:39.006554968Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008901,v2_pay_0008901,v2_benchmark_merchant,ord_0030049,INR,23392800,0,0,23392800,captured,True,True,True,2011-07-15T08:57:30.270220297Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008902,v2_pay_0008902,v2_benchmark_merchant,ord_0029385,INR,3112300,0,0,3112300,captured,True,True,True,2011-07-15T11:15:31.608843994Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008903,v2_pay_0008903,v2_benchmark_merchant,ord_0029657,INR,6798800,0,0,6798800,captured,True,True,True,2011-07-15T11:43:28.120616450Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008904,v2_pay_0008904,v2_benchmark_merchant,ord_0029638,INR,3116500,0,0,3116500,captured,True,True,True,2011-07-15T12:57:16.169397676Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008905,v2_pay_0008905,v2_benchmark_merchant,ord_0029394,INR,148500,0,0,148500,captured,True,True,True,2011-07-15T14:10:46.182394041Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008906,v2_pay_0008906,v2_benchmark_merchant,ord_0029572,INR,3954100,482438,0,3471662,captured,True,True,True,2011-07-15T15:59:19.579592662Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008907,v2_pay_0008907,v2_benchmark_merchant,ord_0029105,INR,2455000,0,0,2455000,captured,True,True,True,2011-07-15T19:00:40.644877798Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008908,v2_pay_0008908,v2_benchmark_merchant,ord_0029757,INR,690200,0,0,690200,captured,True,True,True,2011-07-15T22:36:51.696260332Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008909,v2_pay_0008909,v2_benchmark_merchant,ord_0029197,INR,5610400,0,0,5610400,captured,True,True,True,2011-07-15T23:23:24.451381484Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008910,v2_pay_0008910,v2_benchmark_merchant,ord_0030124,INR,1363200,0,0,1363200,captured,True,True,True,2011-07-16T01:09:39.432647997Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008911,v2_pay_0008911,v2_benchmark_merchant,ord_0029809,INR,2269300,133100,0,2136200,captured,True,True,True,2011-07-16T02:20:44.498492866Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008912,v2_pay_0008912,v2_benchmark_merchant,ord_0029933,INR,1972200,0,0,1972200,captured,True,True,True,2011-07-16T03:32:49.709359428Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008913,v2_pay_0008913,v2_benchmark_merchant,ord_0029981,INR,2358200,0,0,2358200,captured,True,True,True,2011-07-16T08:57:01.899258645Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008914,v2_pay_0008914,v2_benchmark_merchant,ord_0029766,INR,7968300,0,0,7968300,captured,True,True,True,2011-07-16T10:03:37.906696725Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008915,v2_pay_0008915,v2_benchmark_merchant,ord_0029560,INR,11136000,0,0,11136000,captured,True,True,True,2011-07-16T10:36:15.294168775Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008916,v2_pay_0008916,v2_benchmark_merchant,ord_0030153,INR,2776000,394538,0,2381462,captured,True,True,True,2011-07-16T12:43:06.617085944Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008917,v2_pay_0008917,v2_benchmark_merchant,ord_0029458,INR,4173600,0,0,4173600,captured,True,True,True,2011-07-16T16:55:05.953660533Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008918,v2_pay_0008918,v2_benchmark_merchant,ord_0029557,INR,3100000,251680,0,2848320,captured,True,True,True,2011-07-16T23:05:16.641061272Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008919,v2_pay_0008919,v2_benchmark_merchant,ord_0029821,INR,3752200,0,0,3752200,captured,True,True,True,2011-07-17T00:52:08.486240510Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008920,v2_pay_0008920,v2_benchmark_merchant,ord_0029604,INR,2880800,0,0,2880800,captured,True,True,True,2011-07-17T00:58:27.339139842Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008921,v2_pay_0008921,v2_benchmark_merchant,ord_0030301,INR,1528100,0,0,1528100,captured,True,True,True,2011-07-17T01:25:00.940989115Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008922,v2_pay_0008922,v2_benchmark_merchant,ord_0029661,INR,1877800,0,0,1877800,captured,True,True,True,2011-07-17T01:25:31.297908510Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008923,v2_pay_0008923,v2_benchmark_merchant,ord_0029570,INR,3618000,0,0,3618000,captured,True,True,True,2011-07-17T03:50:36.592282602Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008924,v2_pay_0008924,v2_benchmark_merchant,ord_0029625,INR,2277000,0,0,2277000,captured,True,True,True,2011-07-17T03:52:47.431152091Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008925,v2_pay_0008925,v2_benchmark_merchant,ord_0030140,INR,2441200,0,0,2441200,captured,True,True,True,2011-07-17T04:19:59.556847593Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008926,v2_pay_0008926,v2_benchmark_merchant,ord_0030204,INR,24169700,0,0,24169700,captured,True,True,True,2011-07-17T05:33:08.837300869Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008927,v2_pay_0008927,v2_benchmark_merchant,ord_0029568,INR,13828800,0,0,13828800,captured,True,True,True,2011-07-17T14:11:16.760190373Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008928,v2_pay_0008928,v2_benchmark_merchant,ord_0029582,INR,1342800,0,0,1342800,captured,True,True,True,2011-07-17T15:14:57.140640946Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008929,v2_pay_0008929,v2_benchmark_merchant,ord_0029613,INR,4780800,0,0,4780800,captured,True,True,True,2011-07-17T15:23:56.477034073Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008930,v2_pay_0008930,v2_benchmark_merchant,ord_0029941,INR,2023800,0,0,2023800,captured,True,True,True,2011-07-17T17:09:47.649660126Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008931,v2_pay_0008931,v2_benchmark_merchant,ord_0030007,INR,3000300,0,0,3000300,captured,True,True,True,2011-07-17T17:49:42.390253316Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008932,v2_pay_0008932,v2_benchmark_merchant,ord_0029519,INR,1719800,139850,0,1579950,captured,True,True,True,2011-07-17T18:19:51.650118151Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008933,v2_pay_0008933,v2_benchmark_merchant,ord_0029521,INR,5104500,1146502,0,3957998,captured,True,True,True,2011-07-17T19:58:39.046173984Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008934,v2_pay_0008934,v2_benchmark_merchant,ord_0030020,INR,1421000,0,0,1421000,captured,True,True,True,2011-07-17T22:02:20.299203810Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008935,v2_pay_0008935,v2_benchmark_merchant,ord_0029548,INR,6139100,0,0,6139100,captured,True,True,True,2011-07-18T02:11:15.074277502Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008936,v2_pay_0008936,v2_benchmark_merchant,ord_0029299,INR,5023200,0,0,5023200,captured,True,True,True,2011-07-18T02:20:03.685435987Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008937,v2_pay_0008937,v2_benchmark_merchant,ord_0029651,INR,1143500,0,0,1143500,captured,True,True,True,2011-07-18T03:18:00.460607672Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008938,v2_pay_0008938,v2_benchmark_merchant,ord_0029576,INR,510000,0,0,510000,captured,True,True,True,2011-07-18T10:15:49.137588973Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008939,v2_pay_0008939,v2_benchmark_merchant,ord_0030196,INR,786000,0,0,786000,captured,True,True,True,2011-07-18T10:19:28.600558153Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008940,v2_pay_0008940,v2_benchmark_merchant,ord_0029493,INR,6670300,0,0,6670300,captured,True,True,True,2011-07-18T15:11:54.500509683Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008941,v2_pay_0008941,v2_benchmark_merchant,ord_0029772,INR,3189100,608210,0,2580890,captured,True,True,True,2011-07-18T16:52:24.212882846Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008942,v2_pay_0008942,v2_benchmark_merchant,ord_0029669,INR,2566700,0,0,2566700,captured,True,True,True,2011-07-18T16:52:38.754405774Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008943,v2_pay_0008943,v2_benchmark_merchant,ord_0029639,INR,475000,0,0,475000,captured,True,True,True,2011-07-18T17:33:33.504743874Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008944,v2_pay_0008944,v2_benchmark_merchant,ord_0029655,INR,132000,0,0,132000,captured,True,True,True,2011-07-18T20:14:12.481010640Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008945,v2_pay_0008945,v2_benchmark_merchant,ord_0029589,INR,1735600,439793,0,1295807,captured,True,True,True,2011-07-18T21:34:41.578566752Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008946,v2_pay_0008946,v2_benchmark_merchant,ord_0029938,INR,1480000,0,0,1480000,captured,True,True,True,2011-07-18T23:12:48.825616124Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0008947,v2_pay_0008947,v2_benchmark_merchant,ord_0029383,INR,863100,0,0,863100,captured,True,True,True,2011-07-19T01:21:46.306535138Z,SIMULATED_PAYMENT_LEDGER
