customer_id,created_at,country,account_status
cus_3c0fc6eba3c975c8,2010-12-11T13:47:00Z,United Kingdom,active
cus_456c668c814b7877,2009-12-16T12:27:00Z,United Kingdom,active
cus_c42daa6e208ac69e,2010-11-11T11:08:00Z,United Kingdom,active
cus_a7a08d2bbf573c4b,2010-01-05T12:35:00Z,United Kingdom,active
cus_fb20c6d547451347,2010-02-24T11:49:00Z,United Kingdom,active
cus_44162c6b537a53d4,2010-05-20T13:28:00Z,United Kingdom,active
cus_7cd9b527ae3b3560,2009-12-15T13:16:00Z,United Kingdom,active
cus_aaa295516a7fc534,2011-07-06T14:08:00Z,United Kingdom,active
cus_afa05de07d7a9504,2010-01-26T16:00:00Z,United Kingdom,active
cus_f2ae5e2a6e9311fe,2010-10-03T15:11:00Z,United Kingdom,active
cus_77d4d6220787d273,2010-10-14T11:05:00Z,United Kingdom,active
cus_e0bfd8e757186fc0,2010-06-13T12:31:00Z,United Kingdom,active
cus_7e911dd922073e5b,2010-07-14T18:47:00Z,United Kingdom,active
cus_05182b42ac463f25,2010-06-10T13:59:00Z,United Kingdom,active
cus_5af1629668679fd9,2011-07-09T12:28:00Z,United Kingdom,active
cus_c44fe5caf1e00048,2010-03-29T17:33:00Z,United Kingdom,active
cus_d89e060871a00135,2010-07-21T16:21:00Z,United Kingdom,active
cus_b17252fa6dc910fe,2011-09-01T10:38:00Z,United Kingdom,active
cus_f1cf4450da5701b1,2010-03-06T15:30:00Z,United Kingdom,active
cus_451e4f006dde814d,2011-01-08T15:32:00Z,United Kingdom,active
cus_7f6162ec535947e6,2010-11-28T12:36:00Z,United Kingdom,active
cus_06f14de79388430e,2010-11-18T13:42:00Z,United Kingdom,active
cus_35fbcf6335266030,2009-12-17T12:04:00Z,United Kingdom,active
cus_17930547cc28d974,2009-11-30T13:48:00Z,United Kingdom,active
cus_978195cca95d81fc,2010-05-31T15:59:00Z,United Kingdom,active
cus_1e10d5a041e951f6,2010-03-08T11:19:00Z,United Kingdom,active
cus_22c93bed8052e598,2011-04-07T08:27:00Z,United Kingdom,active
cus_9878fa50aee7fef0,2010-01-13T10:04:00Z,United Kingdom,active
cus_2db08ee393831652,2010-12-07T12:35:00Z,United Kingdom,active
cus_7fb59b4db84a7efb,2010-05-27T15:31:00Z,United Kingdom,active
cus_c1502f55e2bb53ac,2010-08-02T13:03:00Z,United Kingdom,active
cus_dc3af3e8cf07146e,2010-04-27T13:24:00Z,United Kingdom,active
cus_6d9cd34f3c007804,2009-12-08T12:17:00Z,United Kingdom,active
cus_471823ecde694c0c,2010-05-23T11:11:00Z,United Kingdom,active
cus_5661c23f4f5b1b28,2010-11-11T08:18:00Z,United Kingdom,active
cus_b98d84f61196fdcd,2010-10-21T13:27:00Z,United Kingdom,active
cus_1167c7a1856d2e80,2010-03-30T12:29:00Z,United Kingdom,active
cus_212a8af545b74306,2010-01-17T12:42:00Z,United Kingdom,active
cus_88c02b3c7f7fbf46,2011-10-02T09:30:00Z,United Kingdom,active
cus_818299037e2c38c4,2009-12-03T11:36:00Z,United Kingdom,active
cus_908692d3bd019bcc,2010-04-20T08:55:00Z,United Kingdom,active
cus_91a920b6ea7ec600,2010-03-15T13:05:00Z,United Kingdom,active
cus_d32f708e8f9056a3,2010-01-31T15:01:00Z,United Kingdom,active
cus_84ef8eb0ccda9820,2009-12-08T16:00:00Z,United Kingdom,active
cus_f7bde2d8cdc28324,2010-10-19T11:42:00Z,United Kingdom,active
cus_8b7ac5949efd6cd9,2010-02-27T16:14:00Z,United Kingdom,active
cus_e477253495b9c027,2009-12-04T10:31:00Z,United Kingdom,active
cus_3872b9f57ac59d34,2011-05-25T19:38:00Z,United Kingdom,active
cus_4814a2238cabe021,2010-07-28T11:47:00Z,United Kingdom,active
cus_e8617cb16fff1617,2009-12-06T11:40:00Z,United Kingdom,active
cus_3f513a667428597d,2010-03-20T15:50:00Z,United Kingdom,active
cus_6bf1c1289dba8b9a,2010-08-04T12:19:00Z,United Kingdom,active
cus_733697fad5000ba9,2011-04-10T10:10:00Z,United Kingdom,active
cus_822fe5209bd6f685,2011-07-28T11:56:00Z,United Kingdom,active
cus_eecb9f02de46c27e,2010-03-20T11:57:00Z,United Kingdom,active
cus_17553793df3a7c44,2009-11-30T09:43:00Z,United Kingdom,active
cus_48bfaee8d6534610,2010-09-18T11:57:00Z,United Kingdom,active
cus_82fe4775f9ebd708,2009-12-03T12:37:00Z,United Kingdom,active
cus_8a82b6b3d3b322df,2010-03-30T10:27:00Z,United Kingdom,active
cus_60dbef82104c3302,2009-12-10T13:57:00Z,United Kingdom,active
cus_2d66df35a661069a,2010-04-18T14:09:00Z,United Kingdom,active
cus_495b558884fc4406,2010-07-13T14:30:00Z,United Kingdom,active
cus_738c936f0c5d3903,2009-12-16T11:06:00Z,United Kingdom,active
cus_f9fe6aa8b7b89387,2011-08-03T15:52:00Z,United Kingdom,active
cus_6de3f9b3f323366c,2010-02-02T13:52:00Z,United Kingdom,active
cus_7d9985200ab69361,2009-11-30T09:24:00Z,United Kingdom,active
cus_7fa2936377f70194,2010-06-07T13:36:00Z,United Kingdom,active
cus_6fd3c959ebef367d,2010-01-14T11:36:00Z,United Kingdom,active
cus_208850eadcb4489c,2010-06-30T12:13:00Z,United Kingdom,active
cus_8c7f8dcb4eda2f28,2010-06-05T12:40:00Z,United Kingdom,active
cus_115c01b5c364a2f9,2010-12-05T12:31:00Z,United Kingdom,active
cus_a2fe36556cb371fc,2010-10-23T15:29:00Z,United Kingdom,active
cus_dbab1284b66b5ccb,2011-11-13T12:47:00Z,United Kingdom,active
cus_4a742b6054b4d99d,2010-11-22T13:36:00Z,United Kingdom,active
cus_9889b62babfb95b8,2011-05-08T13:45:00Z,United Kingdom,active
cus_3efd4b905ecd4ad3,2011-07-11T11:37:00Z,United Kingdom,active
cus_389a62bcbf25164a,2010-07-13T12:47:00Z,United Kingdom,active
cus_6ce7a61e1360c180,2010-08-23T17:21:00Z,United Kingdom,active
cus_4dea091b30dc7159,2010-10-31T13:56:00Z,United Kingdom,active
cus_40b154636fb390a7,2010-06-19T13:19:00Z,United Kingdom,active
cus_8c529f2dceddc111,2011-10-12T15:58:00Z,United Kingdom,active
cus_e0eb60f494abb1b6,2010-07-22T16:54:00Z,United Kingdom,active
cus_c796bca75c74128b,2011-05-10T14:14:00Z,United Kingdom,active
cus_7513b7708411bcc3,2010-01-13T11:59:00Z,United Kingdom,active
cus_1b8ad4caea4b95e1,2010-03-14T13:13:00Z,United Kingdom,active
cus_ad58842393a33fea,2010-09-13T15:50:00Z,United Kingdom,active
cus_36f5df54d751aebe,2010-06-05T13:45:00Z,United Kingdom,active
cus_13d17787e9f5a62f,2011-07-20T10:44:00Z,United Kingdom,active
cus_dea3bd67c30b65a5,2009-12-15T15:57:00Z,United Kingdom,active
cus_0155869f799d77c5,2009-12-07T12:30:00Z,United Kingdom,active
cus_b658ac609f6815af,2011-05-02T16:35:00Z,United Kingdom,active
cus_e362eddbec5c893b,2010-03-13T12:41:00Z,United Kingdom,active
cus_4e59f8a2b3b8fda6,2011-05-21T10:47:00Z,United Kingdom,active
cus_6572986ecb0e6f87,2010-08-05T09:18:00Z,United Kingdom,active
cus_fcef39ec95c7e1a2,2011-02-20T10:36:00Z,United Kingdom,active
cus_68dd01737860e769,2010-12-04T12:29:00Z,United Kingdom,active
cus_548d73eb189977b1,2011-09-11T09:03:00Z,United Kingdom,active
cus_45ba8e1aa09dc515,2010-11-17T16:33:00Z,United Kingdom,active
cus_1f0424965374acb2,2010-11-24T15:55:00Z,United Kingdom,active
cus_3fac7dd68a75b362,2011-06-14T13:23:00Z,United Kingdom,active
cus_93b7c0be6b3f48c2,2010-03-25T12:26:00Z,United Kingdom,active
cus_55c80b7bebf4812f,2011-08-25T11:40:00Z,United Kingdom,active
cus_d5f37de7fe58bac3,2009-12-02T17:29:00Z,United Kingdom,active
cus_1a1b7a217a41c3bf,2010-01-07T14:10:00Z,United Kingdom,active
cus_8db9e6d8c5bcb18d,2010-01-04T10:46:00Z,United Kingdom,active
cus_70fe1a4802d5171d,2009-12-10T09:58:00Z,United Kingdom,active
cus_9c047c3320f3cd10,2010-04-05T10:43:00Z,United Kingdom,active
cus_832cfefdb9e19033,2010-12-15T15:45:00Z,United Kingdom,active
cus_cd48099af133c99e,2009-12-14T18:57:00Z,United Kingdom,active
cus_1c547ff00e5aed8b,2010-02-17T14:25:00Z,United Kingdom,active
cus_1538a300bc8219c7,2010-02-13T15:51:00Z,United Kingdom,active
cus_8ed586ff62da32b4,2011-07-19T08:59:00Z,United Kingdom,active
cus_5180644c80474eb2,2009-12-03T15:30:00Z,United Kingdom,active
cus_65234485fcca119f,2010-09-01T14:25:00Z,United Kingdom,active
cus_2399b8794f55be7e,2009-12-21T12:05:00Z,United Kingdom,active
cus_d9022dfcc8b8ca5a,2010-08-18T17:42:00Z,United Kingdom,active
cus_5fc2b75cce864974,2011-09-28T09:53:00Z,United Kingdom,active
cus_406e439169c48fc5,2010-01-27T15:30:00Z,United Kingdom,active
cus_1a56541b35febde3,2010-03-16T14:55:00Z,United Kingdom,active
cus_e6592ddd1bb9d089,2011-01-06T13:39:00Z,United Kingdom,active
cus_97dceba0038bc47e,2010-01-24T11:32:00Z,United Kingdom,active
cus_e7221144e30d0576,2011-08-24T18:45:00Z,United Kingdom,active
cus_1d9082081c576e98,2009-12-07T13:19:00Z,United Kingdom,active
cus_d9abdcf0847072d7,2011-09-25T12:02:00Z,United Kingdom,active
cus_40d3b189d59e2797,2010-05-22T11:54:00Z,United Kingdom,active
cus_b68403fdf8f3e047,2010-11-21T09:39:00Z,United Kingdom,active
cus_bdd1632258df25c1,2011-03-05T12:09:00Z,United Kingdom,active
cus_7ecdac172fa7ea56,2010-01-30T14:42:00Z,United Kingdom,active
cus_73045660772205b9,2011-04-16T10:21:00Z,United Kingdom,active
cus_417d0ca887c2b4e9,2010-06-02T19:47:00Z,United Kingdom,active
cus_9e244eba4adb06a2,2010-03-25T13:03:00Z,United Kingdom,active
cus_5ddcc4eedf0bdf2d,2010-06-30T15:39:00Z,United Kingdom,active
cus_52cdf8572656751c,2010-02-16T15:11:00Z,United Kingdom,active
cus_25a3953f09871651,2009-12-06T13:17:00Z,United Kingdom,active
cus_55dad29762b89f66,2009-12-14T11:42:00Z,United Kingdom,active
cus_57eb34e9037f4548,2009-12-03T12:20:00Z,United Kingdom,active
cus_7d72ddfd6fb58e39,2009-12-03T16:51:00Z,United Kingdom,active
cus_5b35dba582b1f224,2010-03-04T10:05:00Z,United Kingdom,active
cus_938f1b390d39f53a,2010-08-11T16:45:00Z,United Kingdom,active
cus_0b5a384eeccf6e59,2011-09-20T10:48:00Z,United Kingdom,active
cus_b389124074773f57,2009-12-02T14:42:00Z,United Kingdom,active
cus_b65fbdaa6cf0f0b1,2010-07-01T10:01:00Z,United Kingdom,active
cus_12eb854c0f6416c1,2010-01-09T12:13:00Z,United Kingdom,active
cus_472cb9210f7015c4,2011-05-25T16:30:00Z,United Kingdom,active
cus_cad2ab0a65a4d433,2011-05-05T13:35:00Z,United Kingdom,active
cus_1561a1fb84e5e0da,2010-04-14T13:39:00Z,United Kingdom,active
cus_1733af2edb3a647a,2011-07-27T13:05:00Z,United Kingdom,active
cus_ad89b2075ce2361c,2010-10-12T10:11:00Z,United Kingdom,active
cus_65d52cb3add8840d,2010-03-31T11:55:00Z,United Kingdom,active
cus_7632ecceabd48cef,2010-01-10T08:49:00Z,United Kingdom,active
cus_a308299290a06b8b,2010-03-07T15:26:00Z,United Kingdom,active
cus_26c5e147e4b989a5,2010-03-17T15:52:00Z,United Kingdom,active
cus_58956890e9c3cbc5,2011-06-05T13:18:00Z,United Kingdom,active
cus_80e46b44a7bbf83a,2011-02-01T13:16:00Z,United Kingdom,active
cus_10fd9c59cc61ef64,2009-12-21T12:01:00Z,United Kingdom,active
cus_bb7b51b05a696c5c,2009-12-07T17:16:00Z,United Kingdom,active
cus_afb942ce3c5729df,2010-03-06T12:38:00Z,United Kingdom,active
cus_2d176289456b8a50,2010-09-08T16:31:00Z,United Kingdom,active
cus_81a2892bf6d2f33b,2010-02-17T16:20:00Z,United Kingdom,active
cus_2f3279ef5fccd05a,2010-05-15T11:35:00Z,United Kingdom,active
cus_2a43806015f6da18,2009-12-14T13:50:00Z,United Kingdom,active
cus_81cda3ea704831c1,2011-03-31T11:48:00Z,United Kingdom,active
cus_9ee62b57a4e49310,2011-07-03T15:26:00Z,United Kingdom,active
cus_93cefc18570445d4,2010-09-30T15:33:00Z,United Kingdom,active
cus_2112445640313bfb,2009-12-10T10:27:00Z,United Kingdom,active
cus_fef1aff7634ec4b4,2010-12-07T13:53:00Z,United Kingdom,active
cus_a3de2cf876462748,2010-10-02T10:49:00Z,United Kingdom,active
cus_3fc3822b04d7c83c,2009-12-07T11:27:00Z,United Kingdom,active
cus_cb498f88b2c116df,2010-03-03T12:53:00Z,United Kingdom,active
cus_6a56d80842f3f2a1,2009-12-07T16:23:00Z,United Kingdom,active
cus_cf994430917fbe0d,2009-12-09T17:14:00Z,United Kingdom,active
cus_17ed329da0364143,2010-08-01T10:26:00Z,United Kingdom,active
cus_4af0d8076c4477bc,2010-05-10T10:49:00Z,United Kingdom,active
cus_354fe2888a44bc97,2010-02-18T17:16:00Z,United Kingdom,active
cus_1fd80d1589891843,2009-12-15T10:45:00Z,United Kingdom,active
cus_4dc491689de2e394,2009-11-30T14:19:00Z,United Kingdom,active
cus_4f7340af0a67964c,2009-11-30T12:32:00Z,United Kingdom,active
cus_7ae4831d11605963,2009-11-30T14:44:00Z,United Kingdom,active
cus_f9753f968ed9714e,2009-11-30T14:49:00Z,United Kingdom,active
cus_f996198d06925dcd,2009-11-30T14:56:00Z,United Kingdom,active
cus_e7780fdbd297bc56,2009-11-30T14:59:00Z,United Kingdom,active
cus_6d3982b8daf5273a,2009-12-03T09:43:00Z,United Kingdom,active
cus_c9057e184fe3360b,2009-12-03T16:11:00Z,United Kingdom,active
cus_cfe69d2080490acb,2009-12-06T09:25:00Z,EIRE,active
cus_ac3d5fdbd5ad2cc1,2009-12-06T14:31:00Z,United Kingdom,active
cus_2c53f44c9493bd15,2009-12-06T18:02:00Z,United Kingdom,active
cus_98a96847659b5014,2009-12-07T14:36:00Z,United Kingdom,active
cus_854cfc2aa97e5d8d,2009-12-07T15:08:00Z,United Kingdom,active
cus_1759161a82fab53f,2009-12-08T09:42:00Z,United Kingdom,active
cus_c65ef57acd2ecd21,2009-12-08T13:30:00Z,United Kingdom,active
cus_fd1a4828e3ef0853,2009-12-08T14:31:00Z,United Kingdom,active
cus_ca8a608c1a56fb65,2009-12-08T16:23:00Z,United Kingdom,active
cus_bf183fb4139fefaa,2009-12-09T13:30:00Z,United Kingdom,active
cus_8851066113af84b2,2009-12-10T13:30:00Z,United Kingdom,active
cus_cd96f274aeab866f,2009-12-12T11:02:00Z,United Kingdom,active
cus_f797b29996d9de83,2009-12-12T13:53:00Z,EIRE,active
cus_76f823920d3d638a,2009-12-13T11:31:00Z,United Kingdom,active
cus_271c07e96afeb863,2009-12-13T14:36:00Z,United Kingdom,active
cus_879d80ea720bc1f9,2009-12-13T17:16:00Z,United Kingdom,active
cus_77829946c7f93320,2009-12-13T18:37:00Z,United Kingdom,active
cus_d30cb96d43800803,2009-12-15T11:39:00Z,United Kingdom,active
cus_b58161b82809b513,2009-12-15T17:58:00Z,United Kingdom,active
cus_e80f802091ebc9dd,2009-12-16T12:54:00Z,United Kingdom,active
cus_96b8c008c6f46bd9,2009-12-16T14:17:00Z,United Kingdom,active
cus_39f2e76310d37e91,2009-12-16T16:15:00Z,United Kingdom,active
cus_f33c27945f19db43,2009-12-16T17:20:00Z,United Kingdom,active
cus_80a2dd2096a118a5,2009-12-16T18:40:00Z,United Kingdom,active
cus_2283c94b3e14a533,2009-12-16T18:43:00Z,United Kingdom,active
cus_db0d46cc6030435a,2009-12-16T18:54:00Z,United Kingdom,active
cus_e7cc41e6ee4a1a1b,2009-12-16T19:48:00Z,United Kingdom,active
cus_b9bc18f49ded8345,2009-12-17T13:49:00Z,United Kingdom,active
cus_f9f9035ddf28baad,2009-12-17T14:08:00Z,EIRE,active
cus_8bab8caa8ae2deb8,2009-12-17T17:06:00Z,United Kingdom,active
cus_73ad1c5ab3235230,2009-12-17T17:15:00Z,United Kingdom,active
cus_7d65eefafa3012fe,2009-12-19T15:01:00Z,United Kingdom,active
cus_fd3dd00f1993503c,2009-12-19T15:57:00Z,United Kingdom,active
cus_58545b98c6bad186,2009-12-20T11:06:00Z,United Kingdom,active
cus_0f9f251e104fc479,2009-12-20T13:39:00Z,United Kingdom,active
cus_542db8de532b9d2e,2009-12-20T15:32:00Z,United Kingdom,active
cus_1d88409dcfb38da1,2009-12-20T17:20:00Z,United Kingdom,active
cus_75857251825efa45,2009-12-21T09:41:00Z,United Kingdom,active
cus_a3eae1af5fb5f3db,2009-12-21T09:45:00Z,United Kingdom,active
cus_589be22ae3ba9980,2009-12-21T10:59:00Z,United Kingdom,active
cus_436107d029ae8b4e,2009-12-21T13:29:00Z,United Kingdom,active
cus_2df2a29c44c0a2c0,2009-12-21T14:48:00Z,United Kingdom,active
cus_407227441a295741,2009-12-21T15:10:00Z,United Kingdom,active
cus_cb488f44eb55204c,2009-12-21T15:12:00Z,United Kingdom,active
cus_775d91e63170e9a5,2009-12-21T15:13:00Z,United Kingdom,active
cus_ef16e56210be0111,2009-12-21T15:54:00Z,United Kingdom,active
cus_201038e0bdc767ff,2009-12-22T12:30:00Z,United Kingdom,active
cus_7b36a84d0c1d6d16,2009-12-22T13:36:00Z,United Kingdom,active
cus_9794ffae0042500e,2009-12-22T14:09:00Z,United Kingdom,active
cus_b9aea3f1d100e3e1,2010-01-03T14:48:00Z,United Kingdom,active
cus_8851b67a356b3c0a,2010-01-04T14:22:00Z,United Kingdom,active
cus_0afad9da6827b8ba,2010-01-06T11:22:00Z,United Kingdom,active
cus_a2510c98474dd25a,2010-01-06T14:20:00Z,United Kingdom,active
cus_50fb3b0fcada2262,2010-01-07T14:43:00Z,United Kingdom,active
cus_9be783a623a8d9a6,2010-01-09T14:02:00Z,United Kingdom,active
cus_cf0988234800da6e,2010-01-09T15:29:00Z,United Kingdom,active
cus_f5355e96312773e8,2010-01-09T15:55:00Z,United Kingdom,active
cus_90e6ab35e624e6f9,2010-01-10T09:31:00Z,United Kingdom,active
cus_d5fde159b85054a0,2010-01-10T09:34:00Z,United Kingdom,active
cus_aa525c13a349e646,2010-01-10T09:37:00Z,United Kingdom,active
cus_e6ca8ef9321e935e,2010-01-10T09:37:00Z,United Kingdom,active
cus_8a9e6e77a7541e84,2010-01-10T09:38:00Z,United Kingdom,active
cus_b5d6c01c0603aee8,2010-01-10T14:39:00Z,United Kingdom,active
cus_436629d4950e5619,2010-01-11T09:47:00Z,United Kingdom,active
cus_50d93818fcef370f,2010-01-12T17:08:00Z,United Kingdom,active
cus_b1001f18031354e6,2010-01-12T17:44:00Z,United Kingdom,active
cus_5c3d97b5dafa72e8,2010-01-12T17:51:00Z,United Kingdom,active
cus_5debd636aaff99d2,2010-01-13T09:46:00Z,United Kingdom,active
cus_80968c03b17bc70d,2010-01-17T13:20:00Z,United Kingdom,active
cus_1c2b895018c079a6,2010-01-18T09:05:00Z,United Kingdom,active
cus_f8a390620aec4457,2010-01-19T13:07:00Z,United Kingdom,active
cus_22e591145737f65b,2010-01-21T17:58:00Z,United Kingdom,active
cus_b2a9f9073586ac12,2010-01-24T09:54:00Z,United Kingdom,active
cus_2acffefefec63147,2010-01-24T11:53:00Z,United Kingdom,active
cus_97f76bf5732a87c5,2010-01-24T15:39:00Z,United Kingdom,active
cus_7ebdd4ad458d1542,2010-01-24T15:40:00Z,United Kingdom,active
cus_d86af04fab4d1334,2010-01-24T15:42:00Z,United Kingdom,active
cus_90df7f6bea13453b,2010-01-25T16:20:00Z,EIRE,active
cus_a531ec100169f3a3,2010-01-26T17:53:00Z,United Kingdom,active
cus_fab87e81c80d4c5e,2010-01-27T14:16:00Z,United Kingdom,active
cus_e225a71bb54891d2,2010-01-30T10:36:00Z,United Kingdom,active
cus_c2ecc1879ea6dd23,2010-01-30T15:57:00Z,United Kingdom,active
cus_c276ce3d0e02402d,2010-01-30T15:58:00Z,United Kingdom,active
cus_ac780c2e8d6c5774,2010-01-31T11:16:00Z,United Kingdom,active
cus_023b6b1ebed4c375,2010-01-31T11:19:00Z,United Kingdom,active
cus_24defd4c95277eba,2010-01-31T17:13:00Z,United Kingdom,active
cus_245c0af549239ba3,2010-02-02T12:57:00Z,United Kingdom,active
cus_0b28cf52bd12ce97,2010-02-02T12:59:00Z,United Kingdom,active
cus_8a4585d00ee609f8,2010-02-06T14:58:00Z,United Kingdom,active
cus_3563f06c9031692b,2010-02-07T12:36:00Z,United Arab Emirates,active
cus_9dbfe2ec0f076060,2010-02-07T13:38:00Z,United Arab Emirates,active
cus_5db07973d8a2f1b6,2010-02-07T14:01:00Z,United Kingdom,active
cus_899cc51957d3cc05,2010-02-07T14:27:00Z,United Kingdom,active
cus_f9f4bc22546efc54,2010-02-07T16:48:00Z,United Kingdom,active
cus_1929edc761ebaed2,2010-02-07T16:53:00Z,United Kingdom,active
cus_7ad6a33dd3d31916,2010-02-07T17:04:00Z,United Kingdom,active
cus_64128cab74e4ee83,2010-02-07T17:12:00Z,United Kingdom,active
cus_6e446bff36bf5399,2010-02-08T14:46:00Z,United Kingdom,active
cus_677a636a517479f9,2010-02-09T15:10:00Z,United Kingdom,active
cus_7e50d3a1e3ef539d,2010-02-09T17:59:00Z,United Kingdom,active
cus_8e9b994010d0fd6b,2010-02-14T16:13:00Z,United Kingdom,active
cus_4367d8dcf8b2e17c,2010-02-16T16:00:00Z,United Kingdom,active
cus_c133406711b6f7c5,2010-02-17T14:50:00Z,United Kingdom,active
cus_7f8505dc2637de36,2010-02-18T09:52:00Z,United Kingdom,active
cus_435dcd31aa5f9855,2010-02-18T11:06:00Z,United Kingdom,active
cus_e4231d5c6a47a12e,2010-02-18T11:07:00Z,United Kingdom,active
cus_aeb8bc17b5d806be,2010-02-18T11:09:00Z,United Kingdom,active
cus_7707e5d8e0efdac8,2010-02-18T13:22:00Z,United Kingdom,active
cus_d4a3a6ffb200d48e,2010-02-18T18:04:00Z,United Kingdom,active
cus_8ff67466a6fcd746,2010-02-22T10:50:00Z,United Kingdom,active
cus_d2272088c383f0aa,2010-02-22T17:06:00Z,United Kingdom,active
cus_0c88c28d22cc3dde,2010-02-23T10:42:00Z,United Kingdom,active
cus_ddfe8067d76ffeeb,2010-02-24T13:40:00Z,United Kingdom,active
cus_a5501c122a768ba6,2010-02-25T16:33:00Z,United Kingdom,active
cus_1325ff3f6179cbea,2010-02-28T13:45:00Z,United Kingdom,active
cus_86ff271139f67746,2010-03-03T12:06:00Z,United Kingdom,active
cus_8a9ffec39ff523d2,2010-03-04T14:35:00Z,United Kingdom,active
cus_1c563e93c5a92931,2010-03-04T14:35:00Z,United Kingdom,active
cus_153281b45858ca35,2010-03-04T14:37:00Z,United Kingdom,active
cus_e1ab5e65a8554bab,2010-03-04T14:40:00Z,United Kingdom,active
cus_b23fd6910821e22e,2010-03-04T14:53:00Z,United Kingdom,active
cus_7829ff0dc3b3ac28,2010-03-06T16:20:00Z,United Kingdom,active
cus_7668e44300e76ee6,2010-03-07T12:35:00Z,United Kingdom,active
cus_45d83a97621f98a9,2010-03-07T14:22:00Z,United Kingdom,active
cus_7c896d28963df6fb,2010-03-07T14:26:00Z,United Kingdom,active
cus_ccf0c1cf685a0c2b,2010-03-07T16:01:00Z,United Kingdom,active
cus_46509d7e481e29b0,2010-03-08T14:48:00Z,United Kingdom,active
cus_6f83a8166d3689d3,2010-03-09T13:24:00Z,United Kingdom,active
cus_d72631f237370935,2010-03-09T16:24:00Z,United Kingdom,active
cus_f614c93a9a3d69c7,2010-03-10T09:17:00Z,United Kingdom,active
cus_08f07c6f90a4f282,2010-03-14T09:28:00Z,United Kingdom,active
cus_82a58651dabe9def,2010-03-14T10:14:00Z,United Kingdom,active
cus_26512d2f18ccda7d,2010-03-14T15:35:00Z,United Kingdom,active
cus_7795e599285e0472,2010-03-15T16:59:00Z,United Kingdom,active
cus_70f1aa151374c8d9,2010-03-16T15:25:00Z,United Kingdom,active
cus_da2df9fe8d5285c5,2010-03-16T17:05:00Z,United Kingdom,active
cus_c36e192d875c6092,2010-03-17T14:38:00Z,United Kingdom,active
cus_ae5c81abca342612,2010-03-18T09:39:00Z,Bahrain,active
cus_723920b85cf3be0a,2010-03-18T14:49:00Z,Sweden,active
cus_965b52d6ac6e5143,2010-03-18T15:18:00Z,United Kingdom,active
cus_394c9d0fd1f34097,2010-03-21T17:36:00Z,United Kingdom,active
cus_f59582cccdf845c2,2010-03-24T12:51:00Z,United Kingdom,active
cus_e52a8f11232d7782,2010-03-24T14:56:00Z,United Kingdom,active
cus_d2597c9b94b091fc,2010-03-24T15:26:00Z,United Kingdom,active
cus_7eed78b26a48628e,2010-03-24T15:41:00Z,United Kingdom,active
cus_619837a9d4eb5e7d,2010-03-25T11:42:00Z,United Kingdom,active
cus_ddce3148f34c92b2,2010-03-25T14:32:00Z,United Kingdom,active
cus_2e563fb86f02ecb6,2010-03-28T14:52:00Z,United Kingdom,active
cus_24e6ceda66e2fe46,2010-03-28T14:56:00Z,United Kingdom,active
cus_2b5d5bd103a9b7b3,2010-03-28T14:56:00Z,United Kingdom,active
cus_d10fa204f67fee76,2010-03-28T15:05:00Z,United Kingdom,active
cus_32662690fb5eae42,2010-03-28T15:06:00Z,United Kingdom,active
cus_a7645d937ac310b1,2010-03-28T15:26:00Z,United Kingdom,active
cus_fc8af922c2666bbb,2010-03-30T17:28:00Z,United Kingdom,active
cus_f2a2de71f8f102e1,2010-03-31T16:51:00Z,United Kingdom,active
cus_e671470f8613bf24,2010-04-07T11:36:00Z,United Kingdom,active
cus_e80ff957fbb846f6,2010-04-07T14:47:00Z,United Kingdom,active
cus_2162833c5c435fc2,2010-04-08T10:24:00Z,United Kingdom,active
cus_968d756ad0114904,2010-04-08T14:53:00Z,United Kingdom,active
cus_43454aae73d02946,2010-04-08T14:54:00Z,United Kingdom,active
cus_578ea123ee4419c7,2010-04-08T14:55:00Z,United Kingdom,active
cus_cf3b298c13a99b31,2010-04-08T14:58:00Z,United Kingdom,active
cus_23d9fe9b9f977c8c,2010-04-11T11:28:00Z,United Kingdom,active
cus_2304c4dd0a88117f,2010-04-11T14:39:00Z,EIRE,active
cus_415b7d2dcc2e346e,2010-04-12T11:45:00Z,United Kingdom,active
cus_09fcca02c3fac54d,2010-04-12T14:27:00Z,United Kingdom,active
cus_5c0a3633ced85711,2010-04-13T15:06:00Z,United Kingdom,active
cus_421484089a0a53ac,2010-04-15T10:03:00Z,United Kingdom,active
cus_63f80c66e235564a,2010-04-15T12:36:00Z,United Kingdom,active
cus_cb3efe2b450040fd,2010-04-18T10:28:00Z,United Kingdom,active
cus_285c4a2b8c56994f,2010-04-18T10:43:00Z,United Kingdom,active
cus_dccb7cb4d3bf8da2,2010-04-18T12:50:00Z,United Kingdom,active
cus_782365a8c06a0e36,2010-04-18T13:52:00Z,United Kingdom,active
cus_bf2970ed3452860a,2010-04-19T11:40:00Z,United Kingdom,active
cus_532dfdebbd3737f5,2010-04-19T15:49:00Z,United Kingdom,active
cus_42198e3f5b665dc6,2010-04-19T16:24:00Z,United Kingdom,active
cus_9d26632b9e2c6ec5,2010-04-20T10:50:00Z,United Kingdom,active
cus_336ede767f57c87f,2010-04-20T13:17:00Z,United Kingdom,active
cus_833e1c8b5758589e,2010-04-20T15:50:00Z,United Kingdom,active
cus_13f1a2b475236d6f,2010-04-21T14:33:00Z,United Kingdom,active
