order_id,customer_id,ordered_at,delivered_at,currency,gross_amount_paise,item_count,category,shipping_address_id,device_id
ord_0036859,cus_f38fa67672e32d63,2011-11-06T14:43:00Z,2011-11-12 14:43:00+00:00,INR,3231600,190,uci_product_group_88,addr_f38fa67672e32d63,dev_f38fa67672e32d63
ord_0037809,cus_052c759336fa749e,2011-11-16T13:54:00Z,2011-11-23 13:54:00+00:00,INR,9464100,499,uci_product_group_c6,addr_052c759336fa749e,dev_052c759336fa749e
ord_0038096,cus_6c0dd0133edb98cf,2011-11-18T15:53:00Z,2011-11-25 15:53:00+00:00,INR,1146000,60,uci_product_group_01,addr_6c0dd0133edb98cf,dev_6c0dd0133edb98cf
ord_0038721,cus_ca553ca6b884c7d7,2011-11-25T12:17:00Z,2011-11-27 12:17:00+00:00,INR,3206000,86,simulated_defect_batch,addr_ca553ca6b884c7d7,dev_ca553ca6b884c7d7
ord_0038561,cus_83c6270346f69bb1,2011-11-23T16:34:00Z,2011-11-30 16:34:00+00:00,INR,3193300,167,uci_product_group_4c,addr_83c6270346f69bb1,dev_83c6270346f69bb1
ord_0037085,cus_436ef3dad5cec208,2011-11-09T08:14:00Z,2011-11-13 08:14:00+00:00,INR,3060000,24,uci_product_group_80,addr_436ef3dad5cec208,dev_436ef3dad5cec208
ord_0036698,cus_88a85e93da6d51d1,2011-11-04T09:49:00Z,2011-11-10 09:49:00+00:00,INR,424500,13,uci_product_group_1a,addr_88a85e93da6d51d1,dev_88a85e93da6d51d1
ord_0038236,cus_8fcce0b9cbe76a36,2011-11-21T11:57:00Z,2011-11-23 11:57:00+00:00,INR,1543500,116,uci_product_group_34,addr_8fcce0b9cbe76a36,dev_8fcce0b9cbe76a36
ord_0037867,cus_eec5315bd75c95b9,2011-11-17T08:35:00Z,2011-11-23 08:35:00+00:00,INR,2918600,110,uci_product_group_bf,addr_eec5315bd75c95b9,dev_eec5315bd75c95b9
ord_0038369,cus_b3cfb3c4145b77b3,2011-11-22T12:48:00Z,2011-11-26 12:48:00+00:00,INR,1141400,58,uci_product_group_e6,addr_b3cfb3c4145b77b3,dev_b3cfb3c4145b77b3
ord_0037672,cus_9fb860a72cda27ba,2011-11-15T12:25:00Z,2011-11-19 12:25:00+00:00,INR,1816600,67,uci_product_group_81,addr_9fb860a72cda27ba,dev_9fb860a72cda27ba
ord_0037566,cus_d174b22a46105d54,2011-11-14T12:18:00Z,2011-11-19 12:18:00+00:00,INR,1008000,43,uci_product_group_cc,addr_d174b22a46105d54,dev_d174b22a46105d54
ord_0038475,cus_e278fecceb866edf,2011-11-23T11:09:00Z,2011-11-28 11:09:00+00:00,INR,1924400,134,uci_product_group_09,addr_e278fecceb866edf,dev_e278fecceb866edf
ord_0038332,cus_fb08c14b159cd96b,2011-11-22T10:32:00Z,2011-11-27 10:32:00+00:00,INR,2895200,156,uci_product_group_fe,addr_fb08c14b159cd96b,dev_fb08c14b159cd96b
ord_0036982,cus_2d0c7b949dd54796,2011-11-08T09:44:00Z,2011-11-12 09:44:00+00:00,INR,5644300,84,uci_product_group_26,addr_2d0c7b949dd54796,dev_2d0c7b949dd54796
ord_0037376,cus_3764ec2317913bff,2011-11-11T12:17:00Z,2011-11-17 12:17:00+00:00,INR,3459900,154,uci_product_group_c8,addr_3764ec2317913bff,dev_3764ec2317913bff
ord_0037673,cus_b3cfb3c4145b77b3,2011-11-15T12:33:00Z,2011-11-22 12:33:00+00:00,INR,1701500,90,uci_product_group_c8,addr_b3cfb3c4145b77b3,dev_b3cfb3c4145b77b3
ord_0037348,cus_1b3403efa26bfa5b,2011-11-11T10:32:00Z,2011-11-19 10:32:00+00:00,INR,16746500,840,uci_product_group_56,v2_shared_address_0140,v2_shared_device_0060
ord_0038312,cus_1dbecf9720e2b88c,2011-11-22T08:44:00Z,2011-11-30 08:44:00+00:00,INR,7200000,1000,uci_product_group_81,addr_1dbecf9720e2b88c,dev_1dbecf9720e2b88c
ord_0037321,cus_efe832429df74766,2011-11-10T18:04:00Z,2011-11-13 18:04:00+00:00,INR,2697700,69,uci_product_group_e3,addr_efe832429df74766,dev_efe832429df74766
ord_0038350,cus_004db9bc4534e673,2011-11-22T11:25:00Z,2011-11-27 11:25:00+00:00,INR,2696400,200,uci_product_group_01,addr_004db9bc4534e673,dev_004db9bc4534e673
ord_0036928,cus_52b4b7a4b7959cce,2011-11-07T13:17:00Z,2011-11-15 13:17:00+00:00,INR,2915400,358,uci_product_group_b5,addr_52b4b7a4b7959cce,dev_52b4b7a4b7959cce
ord_0037237,cus_2d647fd6a9068de1,2011-11-10T12:09:00Z,2011-11-18 12:09:00+00:00,INR,1061000,46,uci_product_group_23,addr_2d647fd6a9068de1,dev_2d647fd6a9068de1
ord_0036664,cus_ee9a3c9822e6285e,2011-11-03T16:06:00Z,2011-11-11 16:06:00+00:00,INR,3090100,157,uci_product_group_83,addr_ee9a3c9822e6285e,dev_ee9a3c9822e6285e
ord_0037823,cus_7d1ca4e686b0daeb,2011-11-16T15:10:00Z,2011-11-18 15:10:00+00:00,INR,3894100,193,uci_product_group_71,addr_7d1ca4e686b0daeb,v2_shared_device_0067
ord_0038665,cus_4e65d01d2fe73785,2011-11-24T16:20:00Z,2011-11-28 16:20:00+00:00,INR,1898000,30,uci_product_group_4c,addr_4e65d01d2fe73785,dev_4e65d01d2fe73785
ord_0038378,cus_40d0615e206c6c75,2011-11-22T13:08:00Z,2011-11-25 13:08:00+00:00,INR,7140900,431,uci_product_group_89,v2_shared_address_0149,dev_40d0615e206c6c75
ord_0038405,cus_1b3403efa26bfa5b,2011-11-22T14:59:00Z,2011-11-29 14:59:00+00:00,INR,6160000,239,uci_product_group_6e,addr_1b3403efa26bfa5b,dev_1b3403efa26bfa5b
ord_0037309,cus_b32b84007f1432ce,2011-11-10T16:59:00Z,2011-11-13 16:59:00+00:00,INR,9737200,461,uci_product_group_25,addr_b32b84007f1432ce,v2_shared_device_0071
ord_0037505,cus_d16418fcf6ebde21,2011-11-13T15:30:00Z,2011-11-18 15:30:00+00:00,INR,9933800,918,uci_product_group_8b,addr_d16418fcf6ebde21,dev_d16418fcf6ebde21
ord_0036845,cus_4281b966438a95b4,2011-11-06T14:06:00Z,2011-11-14 14:06:00+00:00,INR,1944000,21,uci_product_group_2b,addr_4281b966438a95b4,dev_4281b966438a95b4
ord_0037770,cus_7f9d8a6205c36489,2011-11-16T11:47:00Z,2011-11-22 11:47:00+00:00,INR,42000,2,uci_product_group_f7,v2_shared_address_0154,dev_7f9d8a6205c36489
ord_0038058,cus_08d0ea28e49e042b,2011-11-18T12:49:00Z,2011-11-23 12:49:00+00:00,INR,5255500,497,uci_product_group_65,addr_08d0ea28e49e042b,dev_08d0ea28e49e042b
ord_0037863,cus_6fb0ba3dac42efa5,2011-11-16T17:25:00Z,2011-11-20 17:25:00+00:00,INR,3286500,223,uci_product_group_a9,addr_6fb0ba3dac42efa5,dev_6fb0ba3dac42efa5
ord_0037680,cus_fed44e70e7c869bb,2011-11-15T12:57:00Z,2011-11-23 12:57:00+00:00,INR,1952500,161,uci_product_group_87,addr_fed44e70e7c869bb,dev_fed44e70e7c869bb
ord_0037481,cus_8372b95a76846224,2011-11-13T13:42:00Z,2011-11-19 13:42:00+00:00,INR,7187100,407,uci_product_group_95,addr_8372b95a76846224,dev_8372b95a76846224
ord_0038606,cus_c222ed64b14d6b97,2011-11-24T11:47:00Z,2011-11-29 11:47:00+00:00,INR,710000,32,uci_product_group_54,addr_c222ed64b14d6b97,dev_c222ed64b14d6b97
ord_0038252,cus_463184e1dda710ad,2011-11-21T12:43:00Z,2011-11-27 12:43:00+00:00,INR,3627600,265,uci_product_group_c4,addr_463184e1dda710ad,dev_463184e1dda710ad
ord_0037230,cus_592dd1ce4083e578,2011-11-10T11:53:00Z,2011-11-12 11:53:00+00:00,INR,916800,105,simulated_defect_batch,addr_592dd1ce4083e578,dev_592dd1ce4083e578
ord_0038267,cus_b389124074773f57,2011-11-21T13:58:00Z,2011-11-28 13:58:00+00:00,INR,3686000,104,uci_product_group_71,v2_shared_address_0002,dev_b389124074773f57
ord_0036779,cus_a85dc4f59968db69,2011-11-04T17:07:00Z,2011-11-12 17:07:00+00:00,INR,87000,6,uci_product_group_14,addr_a85dc4f59968db69,dev_a85dc4f59968db69
ord_0038415,cus_2ff33f9aae7d422e,2011-11-22T15:43:00Z,2011-11-24 15:43:00+00:00,INR,401400,36,uci_product_group_dd,addr_2ff33f9aae7d422e,dev_2ff33f9aae7d422e
ord_0038557,cus_f60b11dd563a736a,2011-11-23T16:22:00Z,2011-11-29 16:22:00+00:00,INR,3135200,160,uci_product_group_84,addr_f60b11dd563a736a,dev_f60b11dd563a736a
ord_0038157,cus_c059f6c7c74c72a9,2011-11-20T12:46:00Z,2011-11-24 12:46:00+00:00,INR,198000,12,uci_product_group_26,addr_c059f6c7c74c72a9,dev_c059f6c7c74c72a9
ord_0037950,cus_14fa7b0c72984b94,2011-11-17T14:36:00Z,2011-11-20 14:36:00+00:00,INR,1318000,92,uci_product_group_98,addr_14fa7b0c72984b94,dev_14fa7b0c72984b94
ord_0037067,cus_d97f6568f15e0b50,2011-11-08T15:48:00Z,2011-11-16 15:48:00+00:00,INR,4224500,185,uci_product_group_b9,addr_d97f6568f15e0b50,dev_d97f6568f15e0b50
ord_0038479,cus_ea43c31094919790,2011-11-23T11:21:00Z,2011-11-26 11:21:00+00:00,INR,1314000,12,uci_product_group_36,addr_ea43c31094919790,dev_ea43c31094919790
ord_0038755,cus_e102abca2d4e61d0,2011-11-25T14:53:00Z,2011-11-30 14:53:00+00:00,INR,548100,37,uci_product_group_da,addr_e102abca2d4e61d0,dev_e102abca2d4e61d0
ord_0037464,cus_d314d5c927d51a27,2011-11-13T12:29:00Z,2011-11-17 12:29:00+00:00,INR,1254800,36,uci_product_group_9d,addr_d314d5c927d51a27,v2_shared_device_0091
ord_0037886,cus_dd40372984717f05,2011-11-17T10:24:00Z,2011-11-20 10:24:00+00:00,INR,3581500,175,uci_product_group_b3,addr_dd40372984717f05,dev_dd40372984717f05
ord_0038985,cus_0ec5dcb595b55166,2011-11-29T12:06:00Z,2011-12-02 12:06:00+00:00,INR,1316800,70,uci_product_group_12,addr_0ec5dcb595b55166,dev_0ec5dcb595b55166
ord_0037614,cus_fb2ea28e72740b94,2011-11-14T15:38:00Z,2011-11-20 15:38:00+00:00,INR,82000,2,uci_product_group_1b,addr_fb2ea28e72740b94,dev_fb2ea28e72740b94
ord_0037627,cus_37af50dc12557d01,2011-11-14T17:40:00Z,2011-11-17 17:40:00+00:00,INR,5919100,278,uci_product_group_e2,addr_37af50dc12557d01,dev_37af50dc12557d01
ord_0038001,cus_5fa24fa4ebcaa691,2011-11-18T08:21:00Z,2011-11-21 08:21:00+00:00,INR,1842600,30,uci_product_group_44,addr_5fa24fa4ebcaa691,dev_5fa24fa4ebcaa691
ord_0037235,cus_0c2007e291b33560,2011-11-10T12:01:00Z,2011-11-16 12:01:00+00:00,INR,3825600,435,uci_product_group_fb,addr_0c2007e291b33560,dev_0c2007e291b33560
ord_0037870,cus_377b92923233cd08,2011-11-17T08:41:00Z,2011-11-25 08:41:00+00:00,INR,7434300,186,uci_product_group_9a,addr_377b92923233cd08,dev_377b92923233cd08
ord_0037460,cus_8cba1beb92cd987f,2011-11-13T12:19:00Z,2011-11-18 12:19:00+00:00,INR,1088100,141,uci_product_group_bf,addr_8cba1beb92cd987f,v2_shared_device_0099
ord_0038651,cus_0f31fd8e0b2b6c8d,2011-11-24T14:55:00Z,2011-11-26 14:55:00+00:00,INR,6325500,453,uci_product_group_5f,addr_0f31fd8e0b2b6c8d,dev_0f31fd8e0b2b6c8d
ord_0037487,cus_7e287d65a5f0c4c2,2011-11-13T14:18:00Z,2011-11-17 14:18:00+00:00,INR,1083000,54,uci_product_group_26,addr_7e287d65a5f0c4c2,dev_7e287d65a5f0c4c2
ord_0038574,cus_c4034b90f252024d,2011-11-24T08:50:00Z,2011-11-26 08:50:00+00:00,INR,248500,14,uci_product_group_a5,addr_c4034b90f252024d,dev_c4034b90f252024d
ord_0037838,cus_8ee2910a5afabfcb,2011-11-16T15:48:00Z,2011-11-18 15:48:00+00:00,INR,933900,57,uci_product_group_d2,addr_8ee2910a5afabfcb,dev_8ee2910a5afabfcb
ord_0037576,cus_9691e8c51865f146,2011-11-14T13:02:00Z,2011-11-18 13:02:00+00:00,INR,4117200,322,uci_product_group_2b,v2_shared_address_0024,dev_9691e8c51865f146
ord_0038298,cus_b5341879207d1cc6,2011-11-21T16:50:00Z,2011-11-25 16:50:00+00:00,INR,1230100,54,uci_product_group_dd,addr_b5341879207d1cc6,dev_b5341879207d1cc6
ord_0036847,cus_e5b3f4aa450a0845,2011-11-06T14:14:00Z,2011-11-12 14:14:00+00:00,INR,8936200,632,uci_product_group_2a,addr_e5b3f4aa450a0845,dev_e5b3f4aa450a0845
ord_0037358,cus_d4b955b1ae8adc1d,2011-11-11T11:06:00Z,2011-11-15 11:06:00+00:00,INR,2641200,133,uci_product_group_a9,addr_d4b955b1ae8adc1d,dev_d4b955b1ae8adc1d
ord_0037219,cus_03e8857085fa91df,2011-11-10T10:40:00Z,2011-11-14 10:40:00+00:00,INR,4450400,261,uci_product_group_ff,addr_03e8857085fa91df,dev_03e8857085fa91df
ord_0036914,cus_dac0a21852a6594e,2011-11-07T12:06:00Z,2011-11-14 12:06:00+00:00,INR,38729600,500,uci_product_group_5f,addr_dac0a21852a6594e,v2_shared_device_0109
ord_0037709,cus_2f70fd1a62cc1798,2011-11-15T14:57:00Z,2011-11-21 14:57:00+00:00,INR,10253500,682,uci_product_group_04,addr_2f70fd1a62cc1798,dev_2f70fd1a62cc1798
ord_0038198,cus_21cd53d0ac58826e,2011-11-20T15:30:00Z,2011-11-27 15:30:00+00:00,INR,702000,36,uci_product_group_ae,addr_21cd53d0ac58826e,v2_shared_device_0111
ord_0038323,cus_c844ce3ecbc59f63,2011-11-22T09:42:00Z,2011-11-28 09:42:00+00:00,INR,1447200,59,uci_product_group_5f,addr_c844ce3ecbc59f63,dev_c844ce3ecbc59f63
ord_0039140,cus_8881e46ae9375249,2011-11-30T14:05:00Z,2011-12-02 14:05:00+00:00,INR,28432900,2299,uci_product_group_ea,addr_8881e46ae9375249,dev_8881e46ae9375249
ord_0037153,cus_3e2f268c603f23da,2011-11-09T13:47:00Z,2011-11-15 13:47:00+00:00,INR,3498300,153,uci_product_group_72,addr_3e2f268c603f23da,dev_3e2f268c603f23da
ord_0038497,cus_89ab47b81c65a097,2011-11-23T12:33:00Z,2011-11-28 12:33:00+00:00,INR,10503200,452,uci_product_group_05,addr_89ab47b81c65a097,dev_89ab47b81c65a097
ord_0038670,cus_814c22edb0f0f370,2011-11-24T16:51:00Z,2011-11-28 16:51:00+00:00,INR,1592300,41,uci_product_group_9d,addr_814c22edb0f0f370,dev_814c22edb0f0f370
ord_0037906,cus_b6d1f249db8fe114,2011-11-17T12:00:00Z,2011-11-21 12:00:00+00:00,INR,3060000,120,uci_product_group_63,addr_b6d1f249db8fe114,dev_b6d1f249db8fe114
ord_0037503,cus_ce9c6dc8dede4ddd,2011-11-13T15:25:00Z,2011-11-16 15:25:00+00:00,INR,1796700,68,uci_product_group_52,addr_ce9c6dc8dede4ddd,dev_ce9c6dc8dede4ddd
ord_0037056,cus_71e36563d7a90e8f,2011-11-08T14:53:00Z,2011-11-16 14:53:00+00:00,INR,4116800,181,uci_product_group_dc,v2_shared_address_0039,v2_shared_device_0119
ord_0038771,cus_7f9d8a6205c36489,2011-11-27T11:12:00Z,2011-12-01 11:12:00+00:00,INR,3954600,266,uci_product_group_a4,addr_7f9d8a6205c36489,dev_7f9d8a6205c36489
ord_0038474,cus_6c0d5b82484e47f0,2011-11-23T11:07:00Z,2011-11-26 11:07:00+00:00,INR,3324000,121,uci_product_group_64,addr_6c0d5b82484e47f0,dev_6c0d5b82484e47f0
ord_0039000,cus_d314d5c927d51a27,2011-11-29T12:46:00Z,2011-12-02 12:46:00+00:00,INR,1609300,96,uci_product_group_c5,addr_d314d5c927d51a27,dev_d314d5c927d51a27
ord_0038183,cus_5f6e0878ae18549c,2011-11-20T14:17:00Z,2011-11-23 14:17:00+00:00,INR,1703200,232,uci_product_group_e2,addr_5f6e0878ae18549c,dev_5f6e0878ae18549c
ord_0037225,cus_95d245a3fd1482ad,2011-11-10T11:06:00Z,2011-11-16 11:06:00+00:00,INR,1288800,72,simulated_defect_batch,addr_95d245a3fd1482ad,dev_95d245a3fd1482ad
ord_0037248,cus_cfeed642582dc1f7,2011-11-10T12:46:00Z,2011-11-13 12:46:00+00:00,INR,1135000,260,uci_product_group_d0,addr_cfeed642582dc1f7,dev_cfeed642582dc1f7
ord_0038227,cus_437cbc3256a03d6d,2011-11-21T10:39:00Z,2011-11-29 10:39:00+00:00,INR,1336800,316,uci_product_group_21,addr_437cbc3256a03d6d,dev_437cbc3256a03d6d
ord_0037729,cus_9610dc99ff6d6089,2011-11-15T16:57:00Z,2011-11-20 16:57:00+00:00,INR,50466200,1544,uci_product_group_88,v2_shared_address_0047,v2_shared_device_0127
ord_0037985,cus_f8a09028f9e24b45,2011-11-17T16:51:00Z,2011-11-22 16:51:00+00:00,INR,1307000,66,uci_product_group_f3,addr_f8a09028f9e24b45,dev_f8a09028f9e24b45
ord_0037860,cus_d5cc45903e74a088,2011-11-16T17:10:00Z,2011-11-24 17:10:00+00:00,INR,3891300,233,uci_product_group_6d,addr_d5cc45903e74a088,dev_d5cc45903e74a088
ord_0037995,cus_ffe2845dad770453,2011-11-17T18:43:00Z,2011-11-20 18:43:00+00:00,INR,1334000,62,uci_product_group_0c,addr_ffe2845dad770453,dev_ffe2845dad770453
ord_0037824,cus_c1a6d91a0f3ca990,2011-11-16T15:14:00Z,2011-11-21 15:14:00+00:00,INR,4622800,322,uci_product_group_01,addr_c1a6d91a0f3ca990,dev_c1a6d91a0f3ca990
ord_0038526,cus_6367d06e0c7cbbec,2011-11-23T13:51:00Z,2011-11-27 13:51:00+00:00,INR,3291200,212,uci_product_group_ca,addr_6367d06e0c7cbbec,v2_shared_device_0132
ord_0038190,cus_dad5a21270e0122e,2011-11-20T14:43:00Z,2011-11-24 14:43:00+00:00,INR,2949300,238,uci_product_group_7e,v2_shared_address_0053,dev_dad5a21270e0122e
ord_0037404,cus_159b22d4d81e6c43,2011-11-11T14:22:00Z,2011-11-17 14:22:00+00:00,INR,2023100,131,uci_product_group_de,v2_shared_address_0054,dev_159b22d4d81e6c43
ord_0038695,cus_f42a10965fcd997b,2011-11-25T09:31:00Z,2011-11-30 09:31:00+00:00,INR,3536100,177,uci_product_group_ca,addr_f42a10965fcd997b,dev_f42a10965fcd997b
ord_0037738,cus_d16ee0ac772979f1,2011-11-16T08:38:00Z,2011-11-23 08:38:00+00:00,INR,1999800,91,uci_product_group_09,addr_d16ee0ac772979f1,dev_d16ee0ac772979f1
ord_0037799,cus_1d976fc4ecb31223,2011-11-16T13:21:00Z,2011-11-20 13:21:00+00:00,INR,7160000,400,uci_product_group_d6,addr_1d976fc4ecb31223,dev_1d976fc4ecb31223
ord_0037091,cus_8d62f59a2efdb269,2011-11-09T09:01:00Z,2011-11-17 09:01:00+00:00,INR,2424500,187,uci_product_group_b5,addr_8d62f59a2efdb269,dev_8d62f59a2efdb269
ord_0038758,cus_208850eadcb4489c,2011-11-25T15:32:00Z,2011-12-03 15:32:00+00:00,INR,5247400,183,uci_product_group_b4,addr_208850eadcb4489c,dev_208850eadcb4489c
ord_0036875,cus_da70530400656c36,2011-11-06T15:53:00Z,2011-11-14 15:53:00+00:00,INR,5585900,259,uci_product_group_94,addr_da70530400656c36,v2_shared_device_0140
ord_0038455,cus_1ac8d9a2134a0ac2,2011-11-23T09:41:00Z,2011-11-25 09:41:00+00:00,INR,1944100,107,uci_product_group_9e,addr_1ac8d9a2134a0ac2,dev_1ac8d9a2134a0ac2
ord_0039073,cus_e278fecceb866edf,2011-11-29T18:14:00Z,2011-12-03 18:14:00+00:00,INR,1842900,66,uci_product_group_01,addr_e278fecceb866edf,dev_e278fecceb866edf
ord_0039302,cus_68a311afd18da879,2011-12-01T19:54:00Z,2011-12-03 19:54:00+00:00,INR,4749500,220,uci_product_group_94,addr_68a311afd18da879,dev_68a311afd18da879
ord_0038775,cus_0fcfcd09ef461793,2011-11-27T11:18:00Z,2011-12-01 11:18:00+00:00,INR,7078100,290,uci_product_group_6a,addr_0fcfcd09ef461793,dev_0fcfcd09ef461793
ord_0037953,cus_62381321490aff71,2011-11-17T14:41:00Z,2011-11-19 14:41:00+00:00,INR,4479300,195,uci_product_group_6c,addr_62381321490aff71,v2_shared_device_0145
ord_0039138,cus_d174b22a46105d54,2011-11-30T14:00:00Z,2011-12-02 14:00:00+00:00,INR,1430900,63,uci_product_group_e5,addr_d174b22a46105d54,dev_d174b22a46105d54
ord_0037188,cus_32263b9f9b9ee28a,2011-11-09T15:54:00Z,2011-11-16 15:54:00+00:00,INR,208000,10,uci_product_group_52,addr_32263b9f9b9ee28a,dev_32263b9f9b9ee28a
ord_0037445,cus_72e770761e0b5ca2,2011-11-13T11:39:00Z,2011-11-19 11:39:00+00:00,INR,1805100,93,uci_product_group_9d,addr_72e770761e0b5ca2,dev_72e770761e0b5ca2
ord_0038842,cus_d26d72b3fb7e0996,2011-11-28T10:31:00Z,2011-11-30 10:31:00+00:00,INR,1635500,55,uci_product_group_de,v2_shared_address_0069,dev_d26d72b3fb7e0996
ord_0038443,cus_4beca9e3b90ed4f2,2011-11-23T08:39:00Z,2011-12-01 08:39:00+00:00,INR,4090000,126,uci_product_group_08,addr_4beca9e3b90ed4f2,v2_shared_device_0150
ord_0038592,cus_b8200eee488c2a7a,2011-11-24T10:14:00Z,2011-11-30 10:14:00+00:00,INR,1972800,132,uci_product_group_38,addr_b8200eee488c2a7a,dev_b8200eee488c2a7a
ord_0037152,cus_4a7606ae71dfe4a9,2011-11-09T13:46:00Z,2011-11-17 13:46:00+00:00,INR,3062500,150,uci_product_group_d4,addr_4a7606ae71dfe4a9,dev_4a7606ae71dfe4a9
ord_0038645,cus_baf06a5b5aa4bb80,2011-11-24T14:37:00Z,2011-12-01 14:37:00+00:00,INR,3011400,138,uci_product_group_c5,addr_baf06a5b5aa4bb80,dev_baf06a5b5aa4bb80
ord_0037498,cus_6addadace121bfc6,2011-11-13T15:02:00Z,2011-11-19 15:02:00+00:00,INR,3268200,296,uci_product_group_42,addr_6addadace121bfc6,dev_6addadace121bfc6
ord_0038343,cus_ce9c6dc8dede4ddd,2011-11-22T11:13:00Z,2011-11-30 11:13:00+00:00,INR,1170800,44,simulated_defect_batch,addr_ce9c6dc8dede4ddd,dev_ce9c6dc8dede4ddd
ord_0038655,cus_03317ae117261963,2011-11-24T15:02:00Z,2011-11-29 15:02:00+00:00,INR,2385100,164,uci_product_group_07,addr_03317ae117261963,dev_03317ae117261963
ord_0039066,cus_a4a9bd3617f31abc,2011-11-29T16:47:00Z,2011-12-01 16:47:00+00:00,INR,47890200,1345,uci_product_group_f5,addr_a4a9bd3617f31abc,dev_a4a9bd3617f31abc
ord_0038678,cus_6ad5f7579fa0b528,2011-11-24T17:32:00Z,2011-12-02 17:32:00+00:00,INR,660000,40,uci_product_group_a5,addr_6ad5f7579fa0b528,dev_6ad5f7579fa0b528
ord_0037697,cus_87fe446eb20ce62b,2011-11-15T13:55:00Z,2011-11-22 13:55:00+00:00,INR,3336900,124,uci_product_group_be,addr_87fe446eb20ce62b,dev_87fe446eb20ce62b
ord_0037597,cus_06b25e261456aecf,2011-11-14T14:24:00Z,2011-11-16 14:24:00+00:00,INR,3003400,226,uci_product_group_81,addr_06b25e261456aecf,dev_06b25e261456aecf
ord_0038201,cus_9436ce2d1b0ddc39,2011-11-20T15:36:00Z,2011-11-25 15:36:00+00:00,INR,4379100,221,uci_product_group_5f,v2_shared_address_0081,dev_9436ce2d1b0ddc39
ord_0037264,cus_eee4d2c32a420dbc,2011-11-10T13:46:00Z,2011-11-16 13:46:00+00:00,INR,3561800,143,uci_product_group_c3,addr_eee4d2c32a420dbc,dev_eee4d2c32a420dbc
ord_0038505,cus_514a234f1a955a19,2011-11-23T12:48:00Z,2011-12-01 12:48:00+00:00,INR,5301600,228,uci_product_group_01,addr_514a234f1a955a19,dev_514a234f1a955a19
ord_0038703,cus_b6df4c3f503bf3f5,2011-11-25T10:52:00Z,2011-12-02 10:52:00+00:00,INR,4431800,242,uci_product_group_c6,addr_b6df4c3f503bf3f5,dev_b6df4c3f503bf3f5
ord_0038888,cus_3607eb91ecd7ca63,2011-11-28T13:20:00Z,2011-12-01 13:20:00+00:00,INR,1871000,176,uci_product_group_cb,addr_3607eb91ecd7ca63,dev_3607eb91ecd7ca63
ord_0038063,cus_b18e1106a4199821,2011-11-18T13:14:00Z,2011-11-20 13:14:00+00:00,INR,2958800,120,uci_product_group_04,addr_b18e1106a4199821,dev_b18e1106a4199821
ord_0037973,cus_523db6e25c3adadc,2011-11-17T15:59:00Z,2011-11-21 15:59:00+00:00,INR,1296000,96,uci_product_group_0d,addr_523db6e25c3adadc,v2_shared_device_0167
ord_0037352,cus_4a742b6054b4d99d,2011-11-11T10:48:00Z,2011-11-17 10:48:00+00:00,INR,1553700,92,uci_product_group_81,addr_4a742b6054b4d99d,dev_4a742b6054b4d99d
ord_0038471,cus_7ca596803bff0a1d,2011-11-23T10:58:00Z,2011-12-01 10:58:00+00:00,INR,79526800,5760,uci_product_group_f3,addr_7ca596803bff0a1d,dev_7ca596803bff0a1d
ord_0038027,cus_2475de0e409c9977,2011-11-18T10:42:00Z,2011-11-21 10:42:00+00:00,INR,7392000,63,uci_product_group_9b,addr_2475de0e409c9977,dev_2475de0e409c9977
ord_0037675,cus_1aadd880b4f82802,2011-11-15T12:42:00Z,2011-11-20 12:42:00+00:00,INR,6555800,588,uci_product_group_ed,addr_1aadd880b4f82802,dev_1aadd880b4f82802
ord_0039171,cus_3df512a70a614b09,2011-11-30T16:21:00Z,2011-12-03 16:21:00+00:00,INR,13485800,640,uci_product_group_85,addr_3df512a70a614b09,v2_shared_device_0172
ord_0038292,cus_5fa28e981a3dab34,2011-11-21T16:25:00Z,2011-11-26 16:25:00+00:00,INR,7019700,532,uci_product_group_e9,addr_5fa28e981a3dab34,dev_5fa28e981a3dab34
ord_0038283,cus_2257f0f587875472,2011-11-21T15:57:00Z,2011-11-24 15:57:00+00:00,INR,4921800,343,uci_product_group_87,addr_2257f0f587875472,dev_2257f0f587875472
ord_0037582,cus_0fcfcd09ef461793,2011-11-14T13:32:00Z,2011-11-20 13:32:00+00:00,INR,62400,3,uci_product_group_bf,addr_0fcfcd09ef461793,dev_0fcfcd09ef461793
ord_0038643,cus_40d0615e206c6c75,2011-11-24T14:10:00Z,2011-11-26 14:10:00+00:00,INR,1507600,150,uci_product_group_e8,addr_40d0615e206c6c75,dev_40d0615e206c6c75
ord_0037641,cus_7c74b79017cc293b,2011-11-15T09:31:00Z,2011-11-23 09:31:00+00:00,INR,2164700,65,uci_product_group_17,addr_7c74b79017cc293b,v2_shared_device_0177
ord_0038226,cus_2f70fd1a62cc1798,2011-11-21T10:35:00Z,2011-11-24 10:35:00+00:00,INR,11201100,403,uci_product_group_36,addr_2f70fd1a62cc1798,dev_2f70fd1a62cc1798
ord_0037226,cus_c7c1d39631b45caa,2011-11-10T11:22:00Z,2011-11-17 11:22:00+00:00,INR,2254600,186,uci_product_group_dd,addr_c7c1d39631b45caa,dev_c7c1d39631b45caa
ord_0039043,cus_ea7c3b9ef8d51340,2011-11-29T15:00:00Z,2011-12-04 15:00:00+00:00,INR,1790000,100,uci_product_group_d4,addr_ea7c3b9ef8d51340,dev_ea7c3b9ef8d51340
