refund_request_id,label_simulated,stage_a_action,verification_result,posterior_probability,final_action,exceeds_original_captured_amount,verifier_result_in_flow,posterior_risk_band,execution_status,ground_truth_class
rr_0007638,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007639,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007640,False,VERIFY,consistent,0.010122729367085073,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007641,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007642,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007643,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007644,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007645,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007646,False,AUTO_APPROVE,inconsistent,2.2897734911559113e-05,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007647,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007648,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007649,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007650,False,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007651,False,VERIFY,consistent,0.015903002651414404,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007652,False,VERIFY,consistent,0.015903002651414404,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007653,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007654,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007655,False,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007656,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007657,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007658,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007659,False,VERIFY,inconsistent,0.6822077314739403,RETURN_FIRST,False,inconsistent,MIDDLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007660,False,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007661,False,AUTO_APPROVE,inconsistent,2.2897734911559113e-05,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007662,False,VERIFY,consistent,0.010122729367085073,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007663,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007664,False,AUTO_APPROVE,inconclusive,0.022222222222222223,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007665,False,AUTO_APPROVE,inconsistent,2.2897734911559113e-05,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007666,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007667,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007668,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007669,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007670,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007671,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007672,True,VERIFY,inconsistent,0.7723304710434816,RETURN_FIRST,False,inconsistent,MIDDLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
rr_0007673,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007674,False,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007675,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007676,True,MANUAL_REVIEW,inconsistent,0.999999,MANUAL_REVIEW,True,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
rr_0007677,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007678,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007679,False,AUTO_APPROVE,inconclusive,1.2499996875000778e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007680,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007681,True,MANUAL_REVIEW,inconsistent,0.999999,MANUAL_REVIEW,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
rr_0007682,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007683,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007684,False,AUTO_APPROVE,inconclusive,1.2499996875000778e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007685,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007686,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007687,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007688,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007689,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007690,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007691,False,VERIFY,consistent,0.02316375335874424,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007692,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007693,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007694,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007695,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007696,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007697,False,AUTO_APPROVE,inconsistent,0.48310313006980515,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007698,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007699,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007700,False,VERIFY,consistent,0.015903002651414404,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007701,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007702,True,MANUAL_REVIEW,inconsistent,0.999999,MANUAL_REVIEW,True,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
rr_0007703,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007704,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007705,False,VERIFY,consistent,0.010122729367085073,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007706,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007707,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007708,False,VERIFY,consistent,0.09835176015736281,AUTO_APPROVE,False,consistent,MIDDLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007709,False,AUTO_APPROVE,inconsistent,2.2897734911559113e-05,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007710,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007711,False,AUTO_APPROVE,inconsistent,0.2939506388065649,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007712,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007713,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007714,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007715,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007716,False,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007717,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007718,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007719,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007720,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007721,True,VERIFY,inconsistent,0.8327165442709169,RETURN_FIRST,False,inconsistent,MIDDLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
rr_0007722,False,AUTO_APPROVE,inconclusive,1.2499996875000778e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007723,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007724,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007725,False,VERIFY,consistent,0.015903002651414404,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007726,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007727,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007728,False,VERIFY,consistent,0.09835176015736281,AUTO_APPROVE,False,consistent,MIDDLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007729,True,MANUAL_REVIEW,inconsistent,0.999999,MANUAL_REVIEW,True,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
rr_0007730,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007731,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007732,False,AUTO_APPROVE,inconsistent,2.2897734911559113e-05,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007733,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007734,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007735,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007736,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007737,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007738,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007739,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007740,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007741,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007742,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007743,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007744,False,VERIFY,consistent,0.010122729367085073,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007745,False,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007746,True,MANUAL_REVIEW,inconsistent,0.999999,MANUAL_REVIEW,True,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
rr_0007747,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007748,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007749,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007750,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007751,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007752,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007753,True,MANUAL_REVIEW,consistent,0.9999908324886693,MANUAL_REVIEW,True,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
rr_0007754,False,VERIFY,inconclusive,0.1048951048951049,RETURN_FIRST,False,inconclusive,MIDDLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007755,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007756,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007757,False,VERIFY,consistent,0.015903002651414404,AUTO_APPROVE,False,consistent,LOW,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007758,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007759,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007760,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007761,True,MANUAL_REVIEW,inconsistent,0.999999,MANUAL_REVIEW,True,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
rr_0007762,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007763,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007764,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007765,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007766,False,VERIFY,consistent,0.09835176015736281,AUTO_APPROVE,False,consistent,MIDDLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007767,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007768,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007769,False,AUTO_APPROVE,inconsistent,2.2897734911559113e-05,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007770,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007771,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007772,True,MANUAL_REVIEW,inconsistent,0.999999,MANUAL_REVIEW,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
rr_0007773,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007774,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007775,False,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,False,NOT_REQUESTED,NOT_APPLICABLE,NOT_OBSERVED_V1_BATCH,SIMULATED_LEGITIMATE
rr_0007776,True,VERIFY,inconsistent,0.8327165442709169,RETURN_FIRST,False,inconsistent,MIDDLE,NOT_OBSERVED_V1_BATCH,SIMULATED_ABUSE
